NP,tag,group,count,polarity,pair
메이크업,o,['뷰티'],23,"[1, 1, 0, 1, 1, -1, 0, 1, 1, 1, 0, 1, 1]","['화려한_메이크업', '내추럴한_메이크업', '높은_메이크업', '상큼한_메이크업', '독특한_메이크업', '창백한_메이크업', '놀라_메이크업', '화사한_메이크업', '특별한_메이크업', '견고한_메이크업', '없는_메이크업', '완벽한_메이크업', '선보였던_메이크업']"
듀엣 무대,o,['퍼포먼스'],23,"[1, 1, 1, 1, 0, 1, -1, 1]","['감동_듀엣 무대', '사로잡는_듀엣 무대', '달달한_듀엣 무대', '뛰어넘은_듀엣 무대', '높은_듀엣 무대', '완벽한_듀엣 무대', '아찔한_듀엣 무대', '다정한_듀엣 무대']"
힙합 비트,o,['음악'],21,[1],['그루비한_힙합 비트']
보컬 매력,o,['가창력'],21,"[1, 0]","['상큼한_보컬 매력', '애절한_보컬 매력']"
포인트 안무,o,['안무'],21,"[-1, 1, 0, 1, 1, 1]","['조르는_포인트 안무', '화사_포인트 안무', '받은_포인트 안무', '사로잡는_포인트 안무', '화려한_포인트 안무', '다양한_포인트 안무']"
음원,o,['음악'],21,"[1, 1, 1, 1, 1]","['가장 뿌듯한_음원', '뿌듯한_음원', '막강한_음원', '기부하_음원', '가능한_음원']"
이벤트,o,['이벤트'],21,"[1, 1, 1, -1, 1, 1]","['이벤트_돋보였다', '이벤트_선보였', '이벤트_추진한', '이벤트_이상한', '이벤트_받는', '이벤트_깜짝 놀라게']"
방송 프로그램,o,['이벤트'],19,[1],['다양한_방송 프로그램']
헤어 스타일링,o,['뷰티'],19,"[1, 1]","['화려한_헤어 스타일링', '다양한_헤어 스타일링']"
보컬 하모니,o,['가창력'],19,"[1, 1]","['웅장한_보컬 하모니', '선사하는_보컬 하모니']"
드라마,o,['이벤트'],19,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]","['좋은_드라마', '가장 좋아하는_드라마', '다양한_드라마', '성장_드라마', '받은_드라마', '받는_드라마', '독특한_드라마', '설레는_드라마', '사랑받았던_드라마', '편성_드라마', '빛났던_드라마']"
매력 발산,o,['분위기'],19,"[1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1]","['상큼한_매력 발산', '없는_매력 발산', '다양한_매력 발산', '시원시원하_매력 발산', '털털한_매력 발산', '사랑스러운_매력 발산', '내추럴한_매력 발산', '시크한_매력 발산', '러블리한_매력 발산', '펑키한_매력 발산', '유쾌한_매력 발산']"
원피스,o,['패션'],19,"[1, 0, -1, 1, 1, 1, 1, 1, 1, 1, 0]","['돋보이는_원피스', '타이트한_원피스', '아찔한_원피스', '상큼한_원피스', '물씬 풍기는_원피스', '하늘하늘한_원피스', '우아한_원피스', '화사_원피스', '섹시_원피스', '완벽한_원피스', '과감한_원피스']"
드라마,o,['이벤트'],19,"[1, -1, 1, 1, 1, 0, 1]","['드라마_슬기로운', '드라마_짠내', '드라마_편성', '드라마_성공', '드라마_끌었', '드라마_종횡무진', '드라마_감동']"
무대 장악력,o,['퍼포먼스'],18,"[1, 1, -1]","['압도_무대 장악력', '완벽한_무대 장악력', '힘든_무대 장악력']"
솔로 앨범,o,['앨범'],18,"[1, 1, 1, 1]","['선보이는_솔로 앨범', '가득한_솔로 앨범', '너무 소중한_솔로 앨범', '화사_솔로 앨범']"
메이크업,o,['뷰티'],18,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0]","['메이크업_더욱 돋보이게', '메이크업_받은', '메이크업_사로잡았', '메이크업_사로잡는', '메이크업_잘록한', '메이크업_성숙', '메이크업_받는', '메이크업_완벽', '메이크업_예쁨', '메이크업_받던', '메이크업_선보였', '메이크업_촉촉한', '메이크업_추천', '메이크업_더한']"
티저 공개,o,['이벤트'],17,"[1, 1, 1, -1, 1, 1, -1, 1, 1, 1, 1, 1]","['티저 공개_시크한', '티저 공개_성숙', '티저 공개_사로잡는', '티저 공개_긴장', '티저 공개_트렌디한', '티저 공개_사랑', '티저 공개_이야기', '티저 공개_유니크한', '티저 공개_신비로운', '티저 공개_장착', '티저 공개_따뜻한', '티저 공개_고조']"
컬래버레이션,o,['이벤트'],15,"[1, 1, 1, 1]","['다양한_컬래버레이션', '특별한_컬래버레이션', '함께 꾸미는_컬래버레이션', '재미있는_컬래버레이션']"
명곡,o,['음악'],15,"[1, 0, 1, 1, 1]","['수많은_명곡', '받은_명곡', '사랑한_명곡', '받는_명곡', '사랑받은_명곡']"
컬래버레이션,o,['이벤트'],15,"[1, 1, 1, 1]","['컬래버레이션_선보이는', '컬래버레이션_끌었', '컬래버레이션_선보였', '컬래버레이션_성사']"
한복,o,['패션'],15,"[-1, 1, 1, -1]","['한복_헤매던', '한복_아름다움', '한복_완벽', '한복_아니']"
발라드,o,['음악'],15,"[1, 0, 1, 1, 1, 1]","['발라드_사랑', '발라드_변신한', '발라드_간절함', '발라드_선사한', '발라드_기대되', '발라드_기대']"
포스터,o,['사진'],15,"[1, 1, 1, 1, 1, 1, 1, 1]","['포스터_선보였', '포스터_시크한', '포스터_돋보인', '포스터_편안한', '포스터_화사', '포스터_기대', '포스터_싱그러운', '포스터_웃는']"
글로벌 파워,o,['기타'],14,"[1, 1]","['강력한_글로벌 파워', '막강한_글로벌 파워']"
듀엣 라이브,o,['퍼포먼스'],13,[1],['달콤한_듀엣 라이브']
영어 실력,o,['기타'],13,[1],['유창한_영어 실력']
콘서트,o,['이벤트'],13,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]","['특별_콘서트', '좋아_콘서트', '없는_콘서트', '화사_콘서트', '가능_콘서트', '다양한_콘서트', '화려한_콘서트', '수많은_콘서트', '특별한_콘서트', '가득찬_콘서트', '감사_콘서트']"
음원파워,o,['기타'],13,"[1, 1]","['음원파워_자랑하는', '음원파워_과시했']"
웹드라마,o,['이벤트'],13,"[-1, 1, 1]","['웹드라마_짠내', '웹드라마_괜찮아', '웹드라마_사랑스러운']"
청춘 에너지,o,['분위기'],12,[1],['싱그러운_청춘 에너지']
보컬 스펙트럼,o,['가창력'],12,[1],['높였_보컬 스펙트럼']
스페셜 무대,o,['퍼포먼스'],12,"[1, 1, 1, 1]","['사랑_스페셜 무대', '풍성한_스페셜 무대', '다양한_스페셜 무대', '화사_스페셜 무대']"
비주얼 화보,o,['사진'],12,"[1, 1, 1, 1, 1]","['상큼한_비주얼 화보', '좋아지는_비주얼 화보', '고급스러운_비주얼 화보', '빛나는_비주얼 화보', '우아한_비주얼 화보']"
자작곡,o,['음악'],11,"[1, -1, 1, 1]","['자작곡_선보였던', '자작곡_아니', '자작곡_돋보이는', '자작곡_선사']"
연기 활동,o,['연기력'],10,"[1, 1]","['폭넓은_연기 활동', '활발한_연기 활동']"
공연 콘텐츠,o,['이벤트'],10,"[1, 0]","['다양한_공연 콘텐츠', '높은_공연 콘텐츠']"
시너지 효과,o,['안무'],10,"[1, 0]","['막강한_시너지 효과', '높은_시너지 효과']"
반전 매력,o,['분위기'],10,"[1, 1, 1, 1, -1, 1, 1, 1]","['가득한_반전 매력', '좋아해_반전 매력', '뽐낸_반전 매력', '다양한_반전 매력', '못한_반전 매력', '상큼한_반전 매력', '어울리는_반전 매력', '섹시한_반전 매력']"
에피소드,o,['이벤트'],10,"[1, 1, 1, 1, 0, 1, 0]","['에피소드_끌었', '에피소드_밝히', '에피소드_자랑했', '에피소드_가능하', '에피소드_아우르는', '에피소드_가능', '에피소드_없었']"
무대 의상,o,['패션'],9,"[1, 0, -1, 1, 1, 1]","['화려한_무대 의상', '과감한_무대 의상', '아찔한_무대 의상', '섹시한_무대 의상', '화사_무대 의상', '블링블링한_무대 의상']"
청량미,o,['분위기'],9,"[1, 1]","['청량미_뽐내', '청량미_가득한']"
대중성,o,['기타'],9,"[1, 1, 1, 0]","['대중성_겸비한', '대중성_확보한', '대중성_확보', '대중성_높은']"
몸개그,o,['작품성'],8,[1],['코믹한_몸개그']
사복 차림,o,['패션'],8,"[1, 1]","['스타일리시한_사복 차림', '편안한_사복 차림']"
진행 실력,o,['기타'],8,"[1, 1]","['상큼한_진행 실력', '깔끔한_진행 실력']"
슈트 자태,o,['패션'],8,"[0, 1, 1, 1]","['없는_슈트 자태', '완벽한_슈트 자태', '섹시한_슈트 자태', '화려한_슈트 자태']"
드레스 자태,o,['패션'],8,"[1, 0, 0, -1]","['우아한_드레스 자태', '과감한_드레스 자태', '놀라_드레스 자태', '아찔한_드레스 자태']"
실루엣,o,['몸매'],8,"[1, 0, 1, 1, 0, 1]","['늘씬한_실루엣', '타이트한_실루엣', '우아한_실루엣', '편안한_실루엣', '없는_실루엣', '넉넉한_실루엣']"
여신 미모,o,['얼굴'],8,"[1, 1, 1, 0, 1, 1, 1]","['화려한_여신 미모', '우아한_여신 미모', '상큼한_여신 미모', '없는_여신 미모', '자아내는_여신 미모', '완벽한_여신 미모', '압도하는_여신 미모']"
독창성,o,['기타'],8,"[1, 1]","['독창성_자랑하는', '독창성_돋보이는']"
리듬감,o,['음악'],8,"[1, 1]","['리듬감_돋보이는', '리듬감_선보이는']"
음악적 스타일,o,['음악'],7,"[0, 1]","['없던_음악적 스타일', '다양한_음악적 스타일']"
오리지널 콘텐츠,o,['기타'],7,"[1, 0, 1]","['다양한_오리지널 콘텐츠', '높은_오리지널 콘텐츠', '선보이는_오리지널 콘텐츠']"
수영복 자태,o,['패션'],7,"[1, -1, 1, 1]","['섹시한_수영복 자태', '아찔한_수영복 자태', '늘씬한_수영복 자태', '사로잡는_수영복 자태']"
요정 비주얼,o,['얼굴'],7,"[1, 1, 1, 1, 1, 1]","['사랑스러운_요정 비주얼', '청순한_요정 비주얼', '상큼한_요정 비주얼', '가득한_요정 비주얼', '진정한_요정 비주얼', '자아내는_요정 비주얼']"
인형 비주얼,o,['얼굴'],7,"[0, 1, 1, 1, 1, 1]","['없는_인형 비주얼', '러블리한_인형 비주얼', '시크한_인형 비주얼', '청순한_인형 비주얼', '사랑스러운_인형 비주얼', '깜찍한_인형 비주얼']"
뮤지컬,o,['이벤트'],7,"[1, 1, 0, 1, 0, 1]","['성장_뮤지컬', '다양한_뮤지컬', '도전하는_뮤지컬', '노력_뮤지컬', '오래된_뮤지컬', '감동_뮤지컬']"
헤어,o,['뷰티'],7,"[1, 1, 1, 1, 1, 1]","['내추럴한_헤어', '풍성한_헤어', '화려한_헤어', '톡톡 튀는_헤어', '독특한_헤어', '컬러풀한_헤어']"
몸개그,o,['작품성'],7,[1],['몸개그_발휘하']
듀엣,o,['퍼포먼스'],7,"[1, 1, 1, 1]","['듀엣_선보였', '듀엣_완성', '듀엣_좋을', '듀엣_행복한']"
음반,o,['음악'],7,"[1, -1, 1, -1, 1]","['음반_반기', '음반_아니', '음반_달성하', '음반_토했', '음반_주목하']"
음악적 색채,o,['음악'],6,[1],['다양한_음악적 색채']
음악적 세계관,o,['음악'],6,[1],['깊어진_음악적 세계관']
패션 스타일,o,['패션'],6,"[0, 1]","['댄디한_패션 스타일', '독특한_패션 스타일']"
감성 보이스,o,['가창력'],6,"[0, 0, 1]","['애절한_감성 보이스', '더하는_감성 보이스', '깊어진_감성 보이스']"
개미 허리,o,['몸매'],6,"[1, 0, 1]","['잘록한_개미 허리', '없는_개미 허리', '진정한_개미 허리']"
치마,o,['패션'],6,"[0, 1, -1]","['짧은_치마', '풍성한_치마', '난해한_치마']"
시스루,o,['패션'],6,"[-1, 1, 0]","['아찔한_시스루', '화사_시스루', '은근한_시스루']"
상의,o,['패션'],6,"[0, 1, -1, 1]","['과감한_상의', '과감하_상의', '아찔한_상의', '가득한_상의']"
라이브 무대,o,['퍼포먼스'],6,"[1, 1, 1]","['맑음_라이브 무대', '완벽한_라이브 무대', '황홀한_라이브 무대']"
출근길 패션,o,['패션'],6,"[0, 0, 1, 1]","['수수한_출근길 패션', '상반된_출근길 패션', '편안한_출근길 패션', '선보였던_출근길 패션']"
음원 인기,o,['음악'],6,"[1, 1, -1]","['압도_음원 인기', '강력한_음원 인기', '모르는_음원 인기']"
단독 콘서트,o,['이벤트'],6,"[1, 1, 1, 1, 0]","['승리_단독 콘서트', '즐겨_단독 콘서트', '신나는_단독 콘서트', '화려한_단독 콘서트', '처음으로 선보이는_단독 콘서트']"
스쿨룩,o,['패션'],6,"[1, 1, 1, 1, 1]","['싱그러운_스쿨룩', '사랑스러운_스쿨룩', '깜찍한_스쿨룩', '상큼한_스쿨룩', '훈훈한_스쿨룩']"
화보 이미지,o,['사진'],6,"[1, 1, 1]","['돋보이는_화보 이미지', '아름답_화보 이미지', '세련된_화보 이미지']"
금발,o,['뷰티'],6,"[1, 1, 1, 1]","['금발_뽐내', '금발_자아냈', '금발_감탄', '금발_뚜렷한']"
청바지,o,['패션'],6,"[1, -1, 1, 1, 1]","['청바지_화려한', '청바지_아찔한', '청바지_섹시하', '청바지_독특한', '청바지_섹시']"
어깨,o,['몸매'],6,"[1, 1, 0, 1, -1, 1]","['어깨_우아한', '어깨_자랑했', '어깨_넓은', '어깨_돋보이는', '어깨_여리', '어깨_으쓱하']"
가창력 퍼포먼스,o,['퍼포먼스'],5,[1],['탄탄한_가창력 퍼포먼스']
고품격 듀엣,o,['퍼포먼스'],5,[1],['뛰어넘는_고품격 듀엣']
예술성,o,['작품성'],5,[0],['높은_예술성']
뭄바톤 리듬,o,['음악'],5,[1],['경쾌한_뭄바톤 리듬']
압도적 무대,o,['퍼포먼스'],5,[1],['색다르게 해석한_압도적 무대']
사복 패션,o,['패션'],5,[1],['훈훈한_사복 패션']
꽃무늬 셔츠,o,['패션'],5,"[1, 1]","['화려한_꽃무늬 셔츠', '스타일리시한_꽃무늬 셔츠']"
춤사위,o,['안무'],5,"[1, 0]","['화려한_춤사위', '과감한_춤사위']"
후드티,o,['패션'],5,"[1, 1]","['컬러풀한_후드티', '깔끔한_후드티']"
흰색 의상,o,['패션'],5,"[1, 1]","['돋보이는_흰색 의상', '화려한_흰색 의상']"
음악활동,o,['음악'],5,"[0, 1, 1]","['넓은_음악활동', '든든한_음악활동', '다양한_음악활동']"
블랙 드레스,o,['패션'],5,"[1, -1, 0, 1]","['우아한_블랙 드레스', '아찔한_블랙 드레스', '과감한_블랙 드레스', '섹시한_블랙 드레스']"
인형미모,o,['얼굴'],5,"[1, 0, 1, 1]","['빛나는_인형미모', '없는_인형미모', '완벽한_인형미모', '신비로운_인형미모']"
오프숄더,o,['패션'],5,"[0, 1, -1, 1]","['과감한_오프숄더', '우아한_오프숄더', '아찔한_오프숄더', '화려한_오프숄더']"
여신 비주얼,o,['얼굴'],5,"[1, 1, 1, 1]","['빛나는_여신 비주얼', '완성한_여신 비주얼', '뽐내고 있는_여신 비주얼', '신비로운_여신 비주얼']"
무대 효과,o,['퍼포먼스'],5,"[1, 1, 1]","['다채롭_무대 효과', '풍성한_무대 효과', '화려한_무대 효과']"
스커트,o,['패션'],5,"[1, 1, -1, 0]","['상큼한_스커트', '시원한_스커트', '아찔한_스커트', '짧은_스커트']"
볼륨 몸매,o,['몸매'],5,"[1, -1, 1, 1, 1]","['섹시_볼륨 몸매', '힘든_볼륨 몸매', '유쾌함_볼륨 몸매', '화사_볼륨 몸매', '글래머러스한_볼륨 몸매']"
패션 감각,o,['패션'],5,"[1, 1, 1, 1, 1]","['스타일리시한_패션 감각', '받는_패션 감각', '독특한_패션 감각', '세련된_패션 감각', '트렌디한_패션 감각']"
영화,o,['이벤트'],5,"[1, 0, 0, 1, 0]","['특별한_영화', '많은_영화', '벅차_영화', '좋아하는_영화', '더한_영화']"
리더쉽,o,['사회성'],5,[1],['리더쉽_돋보였다']
예의,o,['사회성'],5,"[1, 0]","['예의_바르', '예의_없다']"
데뷔곡,o,['음악'],5,"[1, 1]","['데뷔곡_우아하', '데뷔곡_끌어']"
후렴구,o,['음악'],5,"[1, 1, 1]","['후렴구_신나는', '후렴구_돋보이는', '후렴구_극찬했']"
음악 역량,o,['음악'],4,[1],['폭넓은_음악 역량']
킬링 파트,o,['음악'],4,[1],['다양한_킬링 파트']
대체불가 비주얼,o,['얼굴'],4,[1],['돋보이는_대체불가 비주얼']
블랙 슈트,o,['패션'],4,"[1, 1]","['고급스러운_블랙 슈트', '완벽한_블랙 슈트']"
수트핏 포토,o,['사진'],4,"[1, 1]","['완벽한_수트핏 포토', '빛나는_수트핏 포토']"
댄스 퍼포먼스,o,['퍼포먼스'],4,"[1, 1]","['화려한_댄스 퍼포먼스', '섹시한_댄스 퍼포먼스']"
미니 드레스,o,['패션'],4,"[-1, 1]","['아찔한_미니 드레스', '멋스러운_미니 드레스']"
컴백무대,o,['퍼포먼스'],4,"[1, 1, 1]","['다양한_컴백무대', '완벽한_컴백무대', '화려한_컴백무대']"
독보적 존재감,o,['기타'],4,"[1, 1]","['뛰어넘는_독보적 존재감', '화사_독보적 존재감']"
라이브 방송,o,['이벤트'],4,"[0, 1, 1]","['짧은_라이브 방송', '돋보이는_라이브 방송', '특별_라이브 방송']"
커버 무대,o,['퍼포먼스'],4,"[1, 1, 1]","['완벽한_커버 무대', '화려한_커버 무대', '사로잡은_커버 무대']"
무결점 칼군무,o,['안무'],4,"[1, 1, 1]","['한층 업그레이드된_무결점 칼군무', '완벽한_무결점 칼군무', '파워풀한_무결점 칼군무']"
틴크러시 매력,o,['분위기'],4,"[1, 1]","['상큼한_틴크러시 매력', '강력한_틴크러시 매력']"
다리 라인,o,['몸매'],4,"[1, 1, 0]","['늘씬한_다리 라인', '완벽한_다리 라인', '없는_다리 라인']"
몸매 라인,o,['몸매'],4,"[1, 1, 0, 1]","['완벽한_몸매 라인', '탄탄한_몸매 라인', '없는_몸매 라인', '건강한_몸매 라인']"
팬츠,o,['패션'],4,"[-1, 1, 1, 1]","['아찔한_팬츠', '다양한_팬츠', '독특한_팬츠', '돋보이는_팬츠']"
패딩,o,['패션'],4,"[1, 1, 0, 1]","['심쿵_패딩', '깜찍한_패딩', '짧은_패딩', '화려한_패딩']"
하이힐,o,['패션'],4,"[-1, 0, 1, 0]","['아찔한_하이힐', '짧은_하이힐', '어마어마한_하이힐', '높은_하이힐']"
글래머 몸매,o,['몸매'],4,"[1, 1, 1, -1]","['뽐낸_글래머 몸매', '섹시한_글래머 몸매', '탄탄한_글래머 몸매', '막히는_글래머 몸매']"
글래머,o,['몸매'],4,"[1, 0, 1, 1]","['늘씬한_글래머', '과감한_글래머', '섹시한_글래머', '당찬_글래머']"
포스터 공개,,,4,"[1, 1, 0, 1]","['설렘_포스터 공개', '가득한_포스터 공개', '폭발한_포스터 공개', '섹시_포스터 공개']"
